,file,channel,n_hfos,duration_samples,duration_sec
3290,sub-10_ses-01_task-hfo_run-01_eeg.edf,F4-C4,0,0,0.0
3291,sub-10_ses-01_task-hfo_run-01_eeg.edf,C4-P4,0,0,0.0
3292,sub-10_ses-01_task-hfo_run-01_eeg.edf,P4-O2,0,0,0.0
3293,sub-10_ses-01_task-hfo_run-01_eeg.edf,Fz-Cz,0,0,0.0
3294,sub-10_ses-01_task-hfo_run-01_eeg.edf,Cz-Pz,0,0,0.0
3295,sub-10_ses-01_task-hfo_run-01_eeg.edf,Fp1-Fz,0,0,0.0
3296,sub-10_ses-01_task-hfo_run-01_eeg.edf,Fp2-Fz,0,0,0.0
3297,sub-10_ses-01_task-hfo_run-01_eeg.edf,F7-F3,0,0,0.0
3298,sub-10_ses-01_task-hfo_run-01_eeg.edf,F3-Fz,0,0,0.0
3299,sub-10_ses-01_task-hfo_run-01_eeg.edf,F8-F4,0,0,0.0
3300,sub-10_ses-01_task-hfo_run-01_eeg.edf,F4-Fz,0,0,0.0
3301,sub-10_ses-01_task-hfo_run-01_eeg.edf,T3-C3,0,0,0.0
3302,sub-10_ses-01_task-hfo_run-01_eeg.edf,C3-Cz,1,58,0.116
3303,sub-10_ses-01_task-hfo_run-01_eeg.edf,T4-C4,0,0,0.0
3304,sub-10_ses-01_task-hfo_run-01_eeg.edf,C4-Cz,0,0,0.0
3305,sub-10_ses-01_task-hfo_run-01_eeg.edf,T5-P3,0,0,0.0
3306,sub-10_ses-01_task-hfo_run-01_eeg.edf,P3-Pz,0,0,0.0
3307,sub-10_ses-01_task-hfo_run-01_eeg.edf,T6-P4,0,0,0.0
3308,sub-10_ses-01_task-hfo_run-01_eeg.edf,P4-Pz,0,0,0.0
3309,sub-10_ses-01_task-hfo_run-01_eeg.edf,Pz-O1,0,0,0.0
3310,sub-10_ses-01_task-hfo_run-01_eeg.edf,Pz-O2,0,0,0.0
3311,sub-10_ses-01_task-hfo_run-01_eeg.edf,O1-O2,0,0,0.0
3312,sub-10_ses-01_task-hfo_run-01_eeg.edf,F7-C3,0,0,0.0
3313,sub-10_ses-01_task-hfo_run-01_eeg.edf,C3-Fz,1,86,0.172
3314,sub-10_ses-01_task-hfo_run-01_eeg.edf,F8-C4,0,0,0.0
3315,sub-10_ses-01_task-hfo_run-01_eeg.edf,C4-Fz,0,0,0.0
3316,sub-10_ses-01_task-hfo_run-01_eeg.edf,T5-C3,0,0,0.0
3317,sub-10_ses-01_task-hfo_run-01_eeg.edf,C3-Pz,0,0,0.0
3318,sub-10_ses-01_task-hfo_run-01_eeg.edf,T6-C4,0,0,0.0
3319,sub-10_ses-01_task-hfo_run-01_eeg.edf,C4-Pz,0,0,0.0
3320,sub-10_ses-01_task-hfo_run-01_eeg.edf,T3-P3,0,0,0.0
3321,sub-10_ses-01_task-hfo_run-01_eeg.edf,P3-Cz,0,0,0.0
3322,sub-10_ses-01_task-hfo_run-01_eeg.edf,T4-P4,0,0,0.0
3323,sub-10_ses-01_task-hfo_run-01_eeg.edf,P4-Cz,0,0,0.0
3324,sub-10_ses-01_task-hfo_run-01_eeg.edf,T3-F3,1,63,0.126
3325,sub-10_ses-01_task-hfo_run-01_eeg.edf,F3-Cz,3,213,0.426
3326,sub-10_ses-01_task-hfo_run-01_eeg.edf,T4-F4,0,0,0.0
3327,sub-10_ses-01_task-hfo_run-01_eeg.edf,F4-Cz,0,0,0.0
3328,sub-10_ses-01_task-hfo_run-02_eeg.edf,Fp1-Fp2,1,61,0.122
3329,sub-10_ses-01_task-hfo_run-02_eeg.edf,Fp1-F7,0,0,0.0
3330,sub-10_ses-01_task-hfo_run-02_eeg.edf,F7-T3,0,0,0.0
3331,sub-10_ses-01_task-hfo_run-02_eeg.edf,T3-T5,0,0,0.0
3332,sub-10_ses-01_task-hfo_run-02_eeg.edf,T5-O1,0,0,0.0
3333,sub-10_ses-01_task-hfo_run-02_eeg.edf,Fp2-F8,0,0,0.0
3334,sub-10_ses-01_task-hfo_run-02_eeg.edf,F8-T4,0,0,0.0
3335,sub-10_ses-01_task-hfo_run-02_eeg.edf,T4-T6,0,0,0.0
3336,sub-10_ses-01_task-hfo_run-02_eeg.edf,T6-O2,0,0,0.0
3337,sub-10_ses-01_task-hfo_run-02_eeg.edf,Fp1-F3,1,45,0.09
3338,sub-10_ses-01_task-hfo_run-02_eeg.edf,F3-C3,2,156,0.312
3339,sub-10_ses-01_task-hfo_run-02_eeg.edf,C3-P3,0,0,0.0
3340,sub-10_ses-01_task-hfo_run-02_eeg.edf,P3-O1,0,0,0.0
3341,sub-10_ses-01_task-hfo_run-02_eeg.edf,Fp2-F4,0,0,0.0
3342,sub-10_ses-01_task-hfo_run-02_eeg.edf,F4-C4,0,0,0.0
3343,sub-10_ses-01_task-hfo_run-02_eeg.edf,C4-P4,0,0,0.0
3344,sub-10_ses-01_task-hfo_run-02_eeg.edf,P4-O2,0,0,0.0
3345,sub-10_ses-01_task-hfo_run-02_eeg.edf,Fz-Cz,1,58,0.116
3346,sub-10_ses-01_task-hfo_run-02_eeg.edf,Cz-Pz,0,0,0.0
3347,sub-10_ses-01_task-hfo_run-02_eeg.edf,Fp1-Fz,1,46,0.092
3348,sub-10_ses-01_task-hfo_run-02_eeg.edf,Fp2-Fz,0,0,0.0
3349,sub-10_ses-01_task-hfo_run-02_eeg.edf,F7-F3,0,0,0.0
3350,sub-10_ses-01_task-hfo_run-02_eeg.edf,F3-Fz,0,0,0.0
3351,sub-10_ses-01_task-hfo_run-02_eeg.edf,F8-F4,0,0,0.0
3352,sub-10_ses-01_task-hfo_run-02_eeg.edf,F4-Fz,0,0,0.0
3353,sub-10_ses-01_task-hfo_run-02_eeg.edf,T3-C3,0,0,0.0
3354,sub-10_ses-01_task-hfo_run-02_eeg.edf,C3-Cz,0,0,0.0
3355,sub-10_ses-01_task-hfo_run-02_eeg.edf,T4-C4,0,0,0.0
3356,sub-10_ses-01_task-hfo_run-02_eeg.edf,C4-Cz,0,0,0.0
3357,sub-10_ses-01_task-hfo_run-02_eeg.edf,T5-P3,0,0,0.0
3358,sub-10_ses-01_task-hfo_run-02_eeg.edf,P3-Pz,0,0,0.0
3359,sub-10_ses-01_task-hfo_run-02_eeg.edf,T6-P4,0,0,0.0
3360,sub-10_ses-01_task-hfo_run-02_eeg.edf,P4-Pz,0,0,0.0
3361,sub-10_ses-01_task-hfo_run-02_eeg.edf,Pz-O1,0,0,0.0
3362,sub-10_ses-01_task-hfo_run-02_eeg.edf,Pz-O2,0,0,0.0
3363,sub-10_ses-01_task-hfo_run-02_eeg.edf,O1-O2,0,0,0.0
3364,sub-10_ses-01_task-hfo_run-02_eeg.edf,F7-C3,0,0,0.0
3365,sub-10_ses-01_task-hfo_run-02_eeg.edf,C3-Fz,1,60,0.12
3366,sub-10_ses-01_task-hfo_run-02_eeg.edf,F8-C4,0,0,0.0
3367,sub-10_ses-01_task-hfo_run-02_eeg.edf,C4-Fz,0,0,0.0
3368,sub-10_ses-01_task-hfo_run-02_eeg.edf,T5-C3,0,0,0.0
3369,sub-10_ses-01_task-hfo_run-02_eeg.edf,C3-Pz,0,0,0.0
3370,sub-10_ses-01_task-hfo_run-02_eeg.edf,T6-C4,0,0,0.0
3371,sub-10_ses-01_task-hfo_run-02_eeg.edf,C4-Pz,0,0,0.0
3372,sub-10_ses-01_task-hfo_run-02_eeg.edf,T3-P3,0,0,0.0
3373,sub-10_ses-01_task-hfo_run-02_eeg.edf,P3-Cz,0,0,0.0
3374,sub-10_ses-01_task-hfo_run-02_eeg.edf,T4-P4,0,0,0.0
3375,sub-10_ses-01_task-hfo_run-02_eeg.edf,P4-Cz,0,0,0.0
3376,sub-10_ses-01_task-hfo_run-02_eeg.edf,T3-F3,0,0,0.0
3377,sub-10_ses-01_task-hfo_run-02_eeg.edf,F3-Cz,2,152,0.304
3378,sub-10_ses-01_task-hfo_run-02_eeg.edf,T4-F4,0,0,0.0
3379,sub-10_ses-01_task-hfo_run-02_eeg.edf,F4-Cz,0,0,0.0
3380,sub-10_ses-01_task-hfo_run-03_eeg.edf,Fp1-Fp2,0,0,0.0
3381,sub-10_ses-01_task-hfo_run-03_eeg.edf,Fp1-F7,0,0,0.0
3382,sub-10_ses-01_task-hfo_run-03_eeg.edf,F7-T3,1,58,0.116
3383,sub-10_ses-01_task-hfo_run-03_eeg.edf,T3-T5,1,59,0.118
3384,sub-10_ses-01_task-hfo_run-03_eeg.edf,T5-O1,0,0,0.0
3385,sub-10_ses-01_task-hfo_run-03_eeg.edf,Fp2-F8,0,0,0.0
3386,sub-10_ses-01_task-hfo_run-03_eeg.edf,F8-T4,2,147,0.294
3387,sub-10_ses-01_task-hfo_run-03_eeg.edf,T4-T6,2,145,0.29
3388,sub-10_ses-01_task-hfo_run-03_eeg.edf,T6-O2,0,0,0.0
3389,sub-10_ses-01_task-hfo_run-03_eeg.edf,Fp1-F3,1,70,0.14
3390,sub-10_ses-01_task-hfo_run-03_eeg.edf,F3-C3,4,309,0.618
3391,sub-10_ses-01_task-hfo_run-03_eeg.edf,C3-P3,0,0,0.0
3392,sub-10_ses-01_task-hfo_run-03_eeg.edf,P3-O1,0,0,0.0
3393,sub-10_ses-01_task-hfo_run-03_eeg.edf,Fp2-F4,1,60,0.12
3394,sub-10_ses-01_task-hfo_run-03_eeg.edf,F4-C4,0,0,0.0
3395,sub-10_ses-01_task-hfo_run-03_eeg.edf,C4-P4,0,0,0.0
3396,sub-10_ses-01_task-hfo_run-03_eeg.edf,P4-O2,0,0,0.0
3397,sub-10_ses-01_task-hfo_run-03_eeg.edf,Fz-Cz,1,61,0.122
3398,sub-10_ses-01_task-hfo_run-03_eeg.edf,Cz-Pz,0,0,0.0
3399,sub-10_ses-01_task-hfo_run-03_eeg.edf,Fp1-Fz,1,52,0.104
3400,sub-10_ses-01_task-hfo_run-03_eeg.edf,Fp2-Fz,0,0,0.0
3401,sub-10_ses-01_task-hfo_run-03_eeg.edf,F7-F3,0,0,0.0
3402,sub-10_ses-01_task-hfo_run-03_eeg.edf,F3-Fz,0,0,0.0
3403,sub-10_ses-01_task-hfo_run-03_eeg.edf,F8-F4,1,63,0.126
3404,sub-10_ses-01_task-hfo_run-03_eeg.edf,F4-Fz,1,58,0.116
3405,sub-10_ses-01_task-hfo_run-03_eeg.edf,T3-C3,1,59,0.118
3406,sub-10_ses-01_task-hfo_run-03_eeg.edf,C3-Cz,1,67,0.134
3407,sub-10_ses-01_task-hfo_run-03_eeg.edf,T4-C4,2,136,0.272
3408,sub-10_ses-01_task-hfo_run-03_eeg.edf,C4-Cz,0,0,0.0
3409,sub-10_ses-01_task-hfo_run-03_eeg.edf,T5-P3,0,0,0.0
3410,sub-10_ses-01_task-hfo_run-03_eeg.edf,P3-Pz,1,48,0.096
3411,sub-10_ses-01_task-hfo_run-03_eeg.edf,T6-P4,0,0,0.0
3412,sub-10_ses-01_task-hfo_run-03_eeg.edf,P4-Pz,0,0,0.0
3413,sub-10_ses-01_task-hfo_run-03_eeg.edf,Pz-O1,0,0,0.0
3414,sub-10_ses-01_task-hfo_run-03_eeg.edf,Pz-O2,0,0,0.0
3415,sub-10_ses-01_task-hfo_run-03_eeg.edf,O1-O2,0,0,0.0
3416,sub-10_ses-01_task-hfo_run-03_eeg.edf,F7-C3,2,168,0.336
3417,sub-10_ses-01_task-hfo_run-03_eeg.edf,C3-Fz,3,251,0.502
3418,sub-10_ses-01_task-hfo_run-03_eeg.edf,F8-C4,1,51,0.102
3419,sub-10_ses-01_task-hfo_run-03_eeg.edf,C4-Fz,1,61,0.122
3420,sub-10_ses-01_task-hfo_run-03_eeg.edf,T5-C3,1,57,0.114
3421,sub-10_ses-01_task-hfo_run-03_eeg.edf,C3-Pz,0,0,0.0
3422,sub-10_ses-01_task-hfo_run-03_eeg.edf,T6-C4,0,0,0.0
3423,sub-10_ses-01_task-hfo_run-03_eeg.edf,C4-Pz,0,0,0.0
3424,sub-10_ses-01_task-hfo_run-03_eeg.edf,T3-P3,1,65,0.13
3425,sub-10_ses-01_task-hfo_run-03_eeg.edf,P3-Cz,1,52,0.104
3426,sub-10_ses-01_task-hfo_run-03_eeg.edf,T4-P4,2,136,0.272
3427,sub-10_ses-01_task-hfo_run-03_eeg.edf,P4-Cz,0,0,0.0
3428,sub-10_ses-01_task-hfo_run-03_eeg.edf,T3-F3,3,174,0.348
3429,sub-10_ses-01_task-hfo_run-03_eeg.edf,F3-Cz,1,60,0.12
3430,sub-10_ses-01_task-hfo_run-03_eeg.edf,T4-F4,2,133,0.266
3431,sub-10_ses-01_task-hfo_run-03_eeg.edf,F4-Cz,0,0,0.0
3432,sub-10_ses-01_task-hfo_run-04_eeg.edf,Fp1-Fp2,32,3741,7.482
3433,sub-10_ses-01_task-hfo_run-04_eeg.edf,Fp1-F7,19,4095,8.19
3434,sub-10_ses-01_task-hfo_run-04_eeg.edf,F7-T3,29,3782,7.564
3435,sub-10_ses-01_task-hfo_run-04_eeg.edf,T3-T5,28,3639,7.278
3436,sub-10_ses-01_task-hfo_run-04_eeg.edf,T5-O1,11,862,1.724
3437,sub-10_ses-01_task-hfo_run-04_eeg.edf,Fp2-F8,37,2721,5.442
3438,sub-10_ses-01_task-hfo_run-04_eeg.edf,F8-T4,38,2744,5.488
3439,sub-10_ses-01_task-hfo_run-04_eeg.edf,T4-T6,38,2769,5.538
3440,sub-10_ses-01_task-hfo_run-04_eeg.edf,T6-O2,19,2670,5.34
3441,sub-10_ses-01_task-hfo_run-04_eeg.edf,Fp1-F3,23,3972,7.944
3442,sub-10_ses-01_task-hfo_run-04_eeg.edf,F3-C3,25,4080,8.16
3443,sub-10_ses-01_task-hfo_run-04_eeg.edf,C3-P3,24,4236,8.472
3444,sub-10_ses-01_task-hfo_run-04_eeg.edf,P3-O1,14,1009,2.018
3445,sub-10_ses-01_task-hfo_run-04_eeg.edf,Fp2-F4,49,4949,9.898
3446,sub-10_ses-01_task-hfo_run-04_eeg.edf,F4-C4,45,4847,9.694
3447,sub-10_ses-01_task-hfo_run-04_eeg.edf,C4-P4,36,3550,7.1
3448,sub-10_ses-01_task-hfo_run-04_eeg.edf,P4-O2,15,2569,5.138
3449,sub-10_ses-01_task-hfo_run-04_eeg.edf,Fz-Cz,16,1343,2.686
3450,sub-10_ses-01_task-hfo_run-04_eeg.edf,Cz-Pz,19,1274,2.548
3451,sub-10_ses-01_task-hfo_run-04_eeg.edf,Fp1-Fz,31,3819,7.638
3452,sub-10_ses-01_task-hfo_run-04_eeg.edf,Fp2-Fz,39,3207,6.414
3453,sub-10_ses-01_task-hfo_run-04_eeg.edf,F7-F3,19,4255,8.51
3454,sub-10_ses-01_task-hfo_run-04_eeg.edf,F3-Fz,23,4170,8.34
3455,sub-10_ses-01_task-hfo_run-04_eeg.edf,F8-F4,51,3677,7.354
3456,sub-10_ses-01_task-hfo_run-04_eeg.edf,F4-Fz,39,4741,9.482
3457,sub-10_ses-01_task-hfo_run-04_eeg.edf,T3-C3,26,4171,8.342
3458,sub-10_ses-01_task-hfo_run-04_eeg.edf,C3-Cz,28,4206,8.412
3459,sub-10_ses-01_task-hfo_run-04_eeg.edf,T4-C4,43,3734,7.468
3460,sub-10_ses-01_task-hfo_run-04_eeg.edf,C4-Cz,36,3715,7.43
3461,sub-10_ses-01_task-hfo_run-04_eeg.edf,T5-P3,17,1350,2.7
3462,sub-10_ses-01_task-hfo_run-04_eeg.edf,P3-Pz,25,1870,3.74
3463,sub-10_ses-01_task-hfo_run-04_eeg.edf,T6-P4,20,2229,4.458
3464,sub-10_ses-01_task-hfo_run-04_eeg.edf,P4-Pz,13,859,1.718
3465,sub-10_ses-01_task-hfo_run-04_eeg.edf,Pz-O1,15,1058,2.116
3466,sub-10_ses-01_task-hfo_run-04_eeg.edf,Pz-O2,16,2561,5.122
3467,sub-10_ses-01_task-hfo_run-04_eeg.edf,O1-O2,22,2373,4.746
3468,sub-10_ses-01_task-hfo_run-04_eeg.edf,F7-C3,29,4237,8.474
3469,sub-10_ses-01_task-hfo_run-04_eeg.edf,C3-Fz,29,4262,8.524
3470,sub-10_ses-01_task-hfo_run-04_eeg.edf,F8-C4,40,2982,5.964
3471,sub-10_ses-01_task-hfo_run-04_eeg.edf,C4-Fz,32,3505,7.01
3472,sub-10_ses-01_task-hfo_run-04_eeg.edf,T5-C3,26,4245,8.49
3473,sub-10_ses-01_task-hfo_run-04_eeg.edf,C3-Pz,27,4159,8.318
3474,sub-10_ses-01_task-hfo_run-04_eeg.edf,T6-C4,35,2919,5.838
3475,sub-10_ses-01_task-hfo_run-04_eeg.edf,C4-Pz,36,3615,7.23
3476,sub-10_ses-01_task-hfo_run-04_eeg.edf,T3-P3,27,4047,8.094
3477,sub-10_ses-01_task-hfo_run-04_eeg.edf,P3-Cz,22,1523,3.046
3478,sub-10_ses-01_task-hfo_run-04_eeg.edf,T4-P4,38,3099,6.198
3479,sub-10_ses-01_task-hfo_run-04_eeg.edf,P4-Cz,27,2020,4.04
3480,sub-10_ses-01_task-hfo_run-04_eeg.edf,T3-F3,27,4185,8.37
3481,sub-10_ses-01_task-hfo_run-04_eeg.edf,F3-Cz,24,4046,8.092
3482,sub-10_ses-01_task-hfo_run-04_eeg.edf,T4-F4,48,4133,8.266
3483,sub-10_ses-01_task-hfo_run-04_eeg.edf,F4-Cz,46,5078,10.156
3484,sub-10_ses-01_task-hfo_run-05_eeg.edf,Fp1-Fp2,0,0,0.0
3485,sub-10_ses-01_task-hfo_run-05_eeg.edf,Fp1-F7,0,0,0.0
3486,sub-10_ses-01_task-hfo_run-05_eeg.edf,F7-T3,0,0,0.0
3487,sub-10_ses-01_task-hfo_run-05_eeg.edf,T3-T5,0,0,0.0
3488,sub-10_ses-01_task-hfo_run-05_eeg.edf,T5-O1,0,0,0.0
3489,sub-10_ses-01_task-hfo_run-05_eeg.edf,Fp2-F8,0,0,0.0
3490,sub-10_ses-01_task-hfo_run-05_eeg.edf,F8-T4,0,0,0.0
3491,sub-10_ses-01_task-hfo_run-05_eeg.edf,T4-T6,0,0,0.0
3492,sub-10_ses-01_task-hfo_run-05_eeg.edf,T6-O2,0,0,0.0
3493,sub-10_ses-01_task-hfo_run-05_eeg.edf,Fp1-F3,0,0,0.0
3494,sub-10_ses-01_task-hfo_run-05_eeg.edf,F3-C3,0,0,0.0
3495,sub-10_ses-01_task-hfo_run-05_eeg.edf,C3-P3,0,0,0.0
3496,sub-10_ses-01_task-hfo_run-05_eeg.edf,P3-O1,0,0,0.0
3497,sub-10_ses-01_task-hfo_run-05_eeg.edf,Fp2-F4,0,0,0.0
3498,sub-10_ses-01_task-hfo_run-05_eeg.edf,F4-C4,0,0,0.0
3499,sub-10_ses-01_task-hfo_run-05_eeg.edf,C4-P4,0,0,0.0
3500,sub-10_ses-01_task-hfo_run-05_eeg.edf,P4-O2,0,0,0.0
3501,sub-10_ses-01_task-hfo_run-05_eeg.edf,Fz-Cz,0,0,0.0
3502,sub-10_ses-01_task-hfo_run-05_eeg.edf,Cz-Pz,0,0,0.0
3503,sub-10_ses-01_task-hfo_run-05_eeg.edf,Fp1-Fz,0,0,0.0
3504,sub-10_ses-01_task-hfo_run-05_eeg.edf,Fp2-Fz,0,0,0.0
3505,sub-10_ses-01_task-hfo_run-05_eeg.edf,F7-F3,0,0,0.0
3506,sub-10_ses-01_task-hfo_run-05_eeg.edf,F3-Fz,0,0,0.0
3507,sub-10_ses-01_task-hfo_run-05_eeg.edf,F8-F4,0,0,0.0
3508,sub-10_ses-01_task-hfo_run-05_eeg.edf,F4-Fz,0,0,0.0
3509,sub-10_ses-01_task-hfo_run-05_eeg.edf,T3-C3,0,0,0.0
3510,sub-10_ses-01_task-hfo_run-05_eeg.edf,C3-Cz,0,0,0.0
3511,sub-10_ses-01_task-hfo_run-05_eeg.edf,T4-C4,0,0,0.0
3512,sub-10_ses-01_task-hfo_run-05_eeg.edf,C4-Cz,0,0,0.0
3513,sub-10_ses-01_task-hfo_run-05_eeg.edf,T5-P3,0,0,0.0
3514,sub-10_ses-01_task-hfo_run-05_eeg.edf,P3-Pz,0,0,0.0
3515,sub-10_ses-01_task-hfo_run-05_eeg.edf,T6-P4,0,0,0.0
3516,sub-10_ses-01_task-hfo_run-05_eeg.edf,P4-Pz,0,0,0.0
3517,sub-10_ses-01_task-hfo_run-05_eeg.edf,Pz-O1,0,0,0.0
3518,sub-10_ses-01_task-hfo_run-05_eeg.edf,Pz-O2,0,0,0.0
3519,sub-10_ses-01_task-hfo_run-05_eeg.edf,O1-O2,0,0,0.0
3520,sub-10_ses-01_task-hfo_run-05_eeg.edf,F7-C3,0,0,0.0
3521,sub-10_ses-01_task-hfo_run-05_eeg.edf,C3-Fz,0,0,0.0
3522,sub-10_ses-01_task-hfo_run-05_eeg.edf,F8-C4,0,0,0.0
3523,sub-10_ses-01_task-hfo_run-05_eeg.edf,C4-Fz,0,0,0.0
3524,sub-10_ses-01_task-hfo_run-05_eeg.edf,T5-C3,0,0,0.0
3525,sub-10_ses-01_task-hfo_run-05_eeg.edf,C3-Pz,0,0,0.0
3526,sub-10_ses-01_task-hfo_run-05_eeg.edf,T6-C4,0,0,0.0
3527,sub-10_ses-01_task-hfo_run-05_eeg.edf,C4-Pz,0,0,0.0
3528,sub-10_ses-01_task-hfo_run-05_eeg.edf,T3-P3,0,0,0.0
3529,sub-10_ses-01_task-hfo_run-05_eeg.edf,P3-Cz,0,0,0.0
3530,sub-10_ses-01_task-hfo_run-05_eeg.edf,T4-P4,0,0,0.0
3531,sub-10_ses-01_task-hfo_run-05_eeg.edf,P4-Cz,0,0,0.0
3532,sub-10_ses-01_task-hfo_run-05_eeg.edf,T3-F3,0,0,0.0
3533,sub-10_ses-01_task-hfo_run-05_eeg.edf,F3-Cz,0,0,0.0
3534,sub-10_ses-01_task-hfo_run-05_eeg.edf,T4-F4,0,0,0.0
3535,sub-10_ses-01_task-hfo_run-05_eeg.edf,F4-Cz,0,0,0.0
3536,sub-10_ses-01_task-hfo_run-06_eeg.edf,Fp1-Fp2,0,0,0.0
3537,sub-10_ses-01_task-hfo_run-06_eeg.edf,Fp1-F7,0,0,0.0
3538,sub-10_ses-01_task-hfo_run-06_eeg.edf,F7-T3,0,0,0.0
3539,sub-10_ses-01_task-hfo_run-06_eeg.edf,T3-T5,0,0,0.0
3540,sub-10_ses-01_task-hfo_run-06_eeg.edf,T5-O1,0,0,0.0
3541,sub-10_ses-01_task-hfo_run-06_eeg.edf,Fp2-F8,0,0,0.0
3542,sub-10_ses-01_task-hfo_run-06_eeg.edf,F8-T4,0,0,0.0
3543,sub-10_ses-01_task-hfo_run-06_eeg.edf,T4-T6,0,0,0.0
3544,sub-10_ses-01_task-hfo_run-06_eeg.edf,T6-O2,0,0,0.0
3545,sub-10_ses-01_task-hfo_run-06_eeg.edf,Fp1-F3,0,0,0.0
3546,sub-10_ses-01_task-hfo_run-06_eeg.edf,F3-C3,1,58,0.116
3547,sub-10_ses-01_task-hfo_run-06_eeg.edf,C3-P3,0,0,0.0
3548,sub-10_ses-01_task-hfo_run-06_eeg.edf,P3-O1,0,0,0.0
3549,sub-10_ses-01_task-hfo_run-06_eeg.edf,Fp2-F4,0,0,0.0
3550,sub-10_ses-01_task-hfo_run-06_eeg.edf,F4-C4,0,0,0.0
3551,sub-10_ses-01_task-hfo_run-06_eeg.edf,C4-P4,0,0,0.0
3552,sub-10_ses-01_task-hfo_run-06_eeg.edf,P4-O2,0,0,0.0
3553,sub-10_ses-01_task-hfo_run-06_eeg.edf,Fz-Cz,1,54,0.108
3554,sub-10_ses-01_task-hfo_run-06_eeg.edf,Cz-Pz,0,0,0.0
3555,sub-10_ses-01_task-hfo_run-06_eeg.edf,Fp1-Fz,0,0,0.0
3556,sub-10_ses-01_task-hfo_run-06_eeg.edf,Fp2-Fz,0,0,0.0
3557,sub-10_ses-01_task-hfo_run-06_eeg.edf,F7-F3,0,0,0.0
3558,sub-10_ses-01_task-hfo_run-06_eeg.edf,F3-Fz,0,0,0.0
3559,sub-10_ses-01_task-hfo_run-06_eeg.edf,F8-F4,0,0,0.0
3560,sub-10_ses-01_task-hfo_run-06_eeg.edf,F4-Fz,0,0,0.0
3561,sub-10_ses-01_task-hfo_run-06_eeg.edf,T3-C3,0,0,0.0
3562,sub-10_ses-01_task-hfo_run-06_eeg.edf,C3-Cz,0,0,0.0
3563,sub-10_ses-01_task-hfo_run-06_eeg.edf,T4-C4,0,0,0.0
3564,sub-10_ses-01_task-hfo_run-06_eeg.edf,C4-Cz,0,0,0.0
3565,sub-10_ses-01_task-hfo_run-06_eeg.edf,T5-P3,0,0,0.0
3566,sub-10_ses-01_task-hfo_run-06_eeg.edf,P3-Pz,0,0,0.0
3567,sub-10_ses-01_task-hfo_run-06_eeg.edf,T6-P4,0,0,0.0
3568,sub-10_ses-01_task-hfo_run-06_eeg.edf,P4-Pz,0,0,0.0
3569,sub-10_ses-01_task-hfo_run-06_eeg.edf,Pz-O1,0,0,0.0
3570,sub-10_ses-01_task-hfo_run-06_eeg.edf,Pz-O2,0,0,0.0
3571,sub-10_ses-01_task-hfo_run-06_eeg.edf,O1-O2,0,0,0.0
3572,sub-10_ses-01_task-hfo_run-06_eeg.edf,F7-C3,0,0,0.0
3573,sub-10_ses-01_task-hfo_run-06_eeg.edf,C3-Fz,0,0,0.0
3574,sub-10_ses-01_task-hfo_run-06_eeg.edf,F8-C4,0,0,0.0
3575,sub-10_ses-01_task-hfo_run-06_eeg.edf,C4-Fz,0,0,0.0
3576,sub-10_ses-01_task-hfo_run-06_eeg.edf,T5-C3,0,0,0.0
3577,sub-10_ses-01_task-hfo_run-06_eeg.edf,C3-Pz,0,0,0.0
3578,sub-10_ses-01_task-hfo_run-06_eeg.edf,T6-C4,0,0,0.0
3579,sub-10_ses-01_task-hfo_run-06_eeg.edf,C4-Pz,0,0,0.0
3580,sub-10_ses-01_task-hfo_run-06_eeg.edf,T3-P3,0,0,0.0
3581,sub-10_ses-01_task-hfo_run-06_eeg.edf,P3-Cz,0,0,0.0
3582,sub-10_ses-01_task-hfo_run-06_eeg.edf,T4-P4,0,0,0.0
3583,sub-10_ses-01_task-hfo_run-06_eeg.edf,P4-Cz,0,0,0.0
3584,sub-10_ses-01_task-hfo_run-06_eeg.edf,T3-F3,0,0,0.0
3585,sub-10_ses-01_task-hfo_run-06_eeg.edf,F3-Cz,1,58,0.116
3586,sub-10_ses-01_task-hfo_run-06_eeg.edf,T4-F4,0,0,0.0
3587,sub-10_ses-01_task-hfo_run-06_eeg.edf,F4-Cz,0,0,0.0
3588,sub-10_ses-01_task-hfo_run-07_eeg.edf,Fp1-Fp2,1,98,0.196
3589,sub-10_ses-01_task-hfo_run-07_eeg.edf,Fp1-F7,1,66,0.132
3590,sub-10_ses-01_task-hfo_run-07_eeg.edf,F7-T3,0,0,0.0
3591,sub-10_ses-01_task-hfo_run-07_eeg.edf,T3-T5,0,0,0.0
3592,sub-10_ses-01_task-hfo_run-07_eeg.edf,T5-O1,0,0,0.0
3593,sub-10_ses-01_task-hfo_run-07_eeg.edf,Fp2-F8,0,0,0.0
3594,sub-10_ses-01_task-hfo_run-07_eeg.edf,F8-T4,0,0,0.0
3595,sub-10_ses-01_task-hfo_run-07_eeg.edf,T4-T6,0,0,0.0
3596,sub-10_ses-01_task-hfo_run-07_eeg.edf,T6-O2,0,0,0.0
3597,sub-10_ses-01_task-hfo_run-07_eeg.edf,Fp1-F3,1,98,0.196
3598,sub-10_ses-01_task-hfo_run-07_eeg.edf,F3-C3,3,171,0.342
3599,sub-10_ses-01_task-hfo_run-07_eeg.edf,C3-P3,0,0,0.0
3600,sub-10_ses-01_task-hfo_run-07_eeg.edf,P3-O1,0,0,0.0
